$\lambda$ (Loss Aversion),$\rho$ (Perception Shape),$\alpha$ (Learning Rate),$f$ (Boredom Factor),$\beta$ (Exploration Weight),Pattern
3.7578365183499574,0.05357277556024437,0.938233635602048,0.13950613146384494,3.977994134714778,GOB
4.350365330402993,0.8235153075285083,0.93463990717392,0.02191130881380017,1.908829702097678,GOB
0.4274887612652033,0.21403327213161852,0.1305647923674551,0.27890196097552356,4.151700285752246,BOG
4.593187173536082,0.06523960789688052,0.9583969663645263,0.45782753183633834,1.33339486286332,GOB
4.198871122949901,0.3623086251249449,0.6943477636296965,0.4620744048511526,4.62608195068321,GOB
3.689113098117094,0.8603660029529856,0.5465843817599416,0.19191686889646742,2.1381472902561236,GOB
4.122909511534367,0.9058075020982326,0.6719738630475341,0.37970721906350535,2.4992489042956016,GOB
0.8948118378082538,0.7460090198374729,0.6963278992268137,0.2600281227454546,1.0270688150426985,GOB
3.8052481191022958,0.6051848488040669,0.3973535575554217,0.3561157154881683,2.894416140478477,GOB
1.5800622010238345,0.2113296302134146,0.46412750553597254,0.21178711608864076,3.059442991972748,GOB
1.5789505383968596,0.9387984196292126,0.33537947190854944,0.3724203291879545,4.2335619526211525,GOB
1.6450941572007267,0.8104194572659777,0.18142364562637633,0.25458383510824817,1.8501553446597547,GOB
4.735600017348493,0.46173976533292876,0.1725083089513168,0.033472595053405815,4.344015086534705,GOB
4.763515620893917,0.5228492590993931,0.71840346550998,0.012329781674865883,4.651486276887292,GOB
2.6439017142020154,0.8423229441077921,0.14484326841055575,0.33012374188532556,1.7483463394668235,GOB
3.8874110860218916,0.25377282493350867,0.09017503621266086,0.05441830761408566,3.617860981747778,GOB
0.8104832404046125,0.3143502760036231,0.9028177773506927,0.2542452436526416,4.009008785989645,GOB
2.820989502496698,0.6569292656354563,0.22677631627954756,0.4475177289164833,4.197386953291078,GOB
4.254767823389832,0.9623638647256872,0.7472426694246548,0.3915816154876699,1.0994354296248448,GOB
1.4821220601606881,0.13029013033773584,0.7792108849418842,0.2878056817865232,4.540454492933025,GOB
0.4096218069748707,0.712520622161121,0.7991592794524662,0.036828285051235754,1.1227308887887528,GOB
3.770630983497639,0.5990050266827789,0.8859281376541321,0.39073394826739083,3.8187334536013604,GOB
0.4392455168394664,0.9562001903498131,0.09334168221461388,0.40484637721485883,2.7337453139999064,GOB
3.29400306616478,0.4934579591875749,0.47328685762017925,0.19528202777461723,0.1548890644915314,GOB
3.4713619026794236,0.5624750236808097,0.5269085391147978,0.2648608192443281,0.07431334303797743,GOB
1.6443543714657762,0.23137776064683438,0.3191449584365618,0.2960883491962392,0.5900843237858575,GOB
1.871877743282101,0.3537748262314042,0.46310521252023634,0.4361552120147989,2.7389480592970297,GOB
0.08815689077710252,0.37849724878561614,0.45525226534723817,0.2011151619803648,2.2801394979964944,BOG
2.613050747384353,0.4782586168247915,0.12804626267736716,0.19454743877245004,2.8964007485698686,GOB
0.7871662054325894,0.5525293844123444,0.7949923483072874,0.3896098428871187,2.4590448849432627,GOB
0.12047511032015724,0.43535211410400315,0.6577896293977782,0.3858464961484825,3.1038440228703235,GOB
2.938075576573313,0.6977115265970589,0.7141542290282629,0.3483819487060566,0.8791523583603037,GOB
2.351155269190111,0.8133636585600167,0.2591642578637644,0.08846825014313199,2.7208069297699056,GOB
3.3666748154276864,0.5776238138384233,0.8591197320664155,0.16654072016383964,0.7397936555306595,GOB
1.3805341460639238,0.720168711144845,0.7155027042045781,0.021704448986146284,4.142257431516484,GOB
3.727155831419947,0.8060989294579358,0.9489663782125525,0.018582004097503657,1.6750837793538254,GOB
3.231045124652991,0.15521484200496166,0.6610707862971034,0.356589133040077,3.9034904878868173,GOB
3.359953773699813,0.9378624406601453,0.9060954700218273,0.3481492941550389,2.331421889561919,GOB
4.997971735791887,0.6964754557470711,0.19327304617109642,0.0828477531674138,4.6153201425857535,GOB
2.5774740309427515,0.1276855900166272,0.0414115437051842,0.19267935263899297,2.4775260473128533,GOB
4.721465737203561,0.7680156406870483,0.5403943653569786,0.22275883694438486,3.3125187101392175,GOB
4.038605964668717,0.3022813114735481,0.061870643706692624,0.1429483168158301,4.190924226207657,GOB
1.6337770364634936,0.9463654009777787,0.14494681606147747,0.4764584234841628,0.5774595837027362,GOB
1.77539910742952,0.7111778138153787,0.135239426420514,0.4034086419734427,4.892941324741948,GOB
1.558420842786831,0.9364368145457405,0.7288495861490668,0.10628041576713093,3.1765929928564445,GOB
3.2601881569041926,0.538938888623252,0.5328133679274571,0.46188763122957355,0.9318623486556655,GOB
0.39787326649488597,0.8116483192011076,0.927505891233697,0.27278015367086855,3.9743885309705718,GOB
2.776973896263186,0.4246189378623279,0.6129010030828722,0.24054437726524744,0.6379490379717045,GOB
3.0284447793165445,0.7831837521803002,0.6361537352260586,0.44533634216315954,0.7964124544227689,GOB
1.5301162420646106,0.20004828975163896,0.7899009014133984,0.04031646463020134,0.022212453625974266,GOB
3.8899515608453914,0.310772558850867,0.6919017149872989,0.06409101223605082,0.654304826249864,GOB
2.401427241979262,0.061990212320725116,0.1248850819251692,0.45661153974720153,1.4471728020351293,GOB
2.4366387369637605,0.28408163919197676,0.9822869458690349,0.2875652342869141,0.11568614739456408,GOB
1.927218007654951,0.18197969220352697,0.6341120753614031,0.3032110416490338,0.537166005857099,GOB
3.7518145566420213,0.025824034859022148,0.9146152447580603,0.052281403183006885,2.3910011373818505,GOB
0.6751771016669417,0.2772364806162245,0.39948780138445966,0.2030148230412851,3.288349245849489,GOB
4.900711678633684,0.5123797616149022,0.7062760339313439,0.25859475120768516,3.294902446114218,GOB
3.347156659918143,0.6281199319801113,0.4411143216006366,0.38948167816698326,4.2556559247014585,GOB
1.6746055566447071,0.4441807609791891,0.3052570558460645,0.06538032407412843,2.436237357895156,GOB
3.4084120294924567,0.4431227202738844,0.48395365503937054,0.26451224066951284,1.093231023046746,GOB
3.8228203167870793,0.3204805209497514,0.3965366570794765,0.06333870537697499,2.412303512200449,GOB
1.218464392692759,0.8710755213825465,0.5664507345203694,0.037729200274356424,0.927937400439513,GOB
2.6909538086531644,0.606387043916933,0.6518830228025099,0.21753774011314272,2.5735385885192774,GOB
4.8030735794035975,0.7450239761411042,0.6814625720025077,0.36906802038195596,3.280432457051289,GOB
1.5993873430210457,0.9281977071568992,0.5837210226211609,0.13407252077391585,3.109365505832112,GOB
1.409222885506658,0.9178691855960074,0.7004441589967751,0.3786000567445629,1.54446319625721,GOB
1.8034848795942828,0.6191251808810703,0.46319204932144376,0.3667982331792646,1.8161832892921626,GOB
4.936644655686313,0.25481479164468723,0.30133725082746715,0.11048576677630238,2.206588286792876,GOB
0.2694326128863774,0.23681901100640865,0.8706713501337663,0.4865507884920676,2.656367819491731,GOB
1.4754532671269285,0.7411615449537399,0.6445675362184766,0.12534557857980858,1.4506632966300994,GOB
4.170922595149511,0.010737893094196212,0.8806891618299864,0.4929425150236579,2.1108818082112943,GOB
1.5657133463549016,0.1709155175492488,0.18121426759089393,0.19499927581269827,2.2446798004107924,GOB
1.55559073728548,0.26134817236789254,0.37491230882339505,0.18227159423750128,3.143029053565012,GOB
4.250880565360014,0.029240863568139278,0.4480904420443013,0.34323615854315065,3.1192307153398153,GOB
2.6828661499714355,0.589414952229373,0.45023904470098636,0.2563724075919691,2.8598853012238092,GOB
3.553182499207034,0.0865011387082146,0.8176818680281867,0.4895496182372301,2.347886766902673,GOB
3.317920265681067,0.33591269295398857,0.19821003108815735,0.34058360178301156,4.492484774441277,GOB
0.28429359424715667,0.69059885450207,0.7236163738492591,0.25094874154143804,3.9167373779553745,GOB
2.8105043414582447,0.31446269238929003,0.13199069990574935,0.10526827165918541,3.943691092080122,GOB
0.15981606388696942,0.08504125358274477,0.20377249074119666,0.23934442902983,1.3737061922299774,IOF
4.329386632503713,0.47282323744027704,0.8793332891789997,0.3551556154689523,2.433212755454894,GOB
3.503527408284794,0.7602301884651098,0.6103504108038351,0.3602105338544881,4.158315244015555,GOB
0.7235351086552357,0.25868905418526367,0.9042339432389248,0.25485469587974896,3.5729050350225284,GOB
2.8152942819683826,0.91559527508529,0.18743891295277681,0.05158912405360647,3.984505182194994,GOB
0.21401285827630198,0.2046888482800902,0.35616280034544706,0.36560903822486013,1.8099332652277194,BOG
3.7977733622325562,0.092650413673344,0.38118895855827445,0.4816773154618358,3.629551660568981,GOB
0.07962773237078855,0.06346923032708006,0.825735621425354,0.18580866332992613,0.12271011442340227,GOB
3.000608448487973,0.2127758774150217,0.355973464913881,0.22821248675447664,3.8359053236481815,GOB
4.74590894940935,0.9826887796925777,0.2155896700793582,0.30798014145468733,2.993678800225433,GOB
2.6932343836168564,0.7644018209287592,0.6958262929090483,0.056552220013850026,0.8394752288009667,GOB
4.650694269210494,0.09197682643284784,0.9009036723661729,0.4847027708587212,0.6737370065833902,GOB
1.0002393353050358,0.9135315219278562,0.43493504787978005,0.43785563252222454,2.0803962294812477,GOB
3.558729342218806,0.9000065626041687,0.19405031007527856,0.06482393196742356,3.1382393728863707,GOB
2.9692931534278753,0.3906564520977367,0.0611721496283896,0.05067656747284525,2.0889282293339044,GOB
2.791786345468865,0.10616887653663781,0.27873058873522194,0.2719968544626289,2.915009537784579,GOB
3.9147108145230036,0.7825764016713261,0.14923531636841214,0.42494128041154944,0.37078595073628035,GOB
1.5812972371477685,0.4242610657891197,0.6650893164446448,0.2624381324995751,1.2684295072938454,GOB
4.695967944202516,0.25077916380514975,0.9303361578263122,0.11244505482672046,0.6182608574543409,GOB
2.6210868049499108,0.32978939236297916,0.028532727464254157,0.4649264424045616,0.8036719272132417,GOB
1.0771448104887862,0.802261717372204,0.7224340779575733,0.3289709817409505,1.5899815251633826,GOB
1.6984903613625868,0.25984508198553125,0.3163973939347253,0.4670336174701272,0.7166543994013943,GOB
0.4207039668729983,0.4478027344332928,0.33464805402284176,0.07111488782354407,4.826650289877037,GOB
1.6681397226232544,0.0335197417951115,0.6054295881098263,0.25139644079203016,2.388935618234811,GOB
0.37892735986662746,0.7532598754115776,0.832074744157579,0.1861634829981077,1.3530998129931373,GOB
0.9501933075872336,0.04105298566237013,0.5003125376683837,0.2929316783454957,3.6075754122916157,GOB
0.8139466026912914,0.794958705441004,0.6099315234688637,0.4721289375669124,3.4883297389647265,GOB
3.212243783843734,0.6985314542535828,0.08882073299763943,0.43866399736436396,0.6469581843408998,GOB
3.9393518158083363,0.7965191601440441,0.4087231405905133,0.4156283775770891,1.5013036222889007,GOB
1.8051886034039812,0.7678055818190955,0.8715913992389359,0.12777936493632966,2.459476766998686,GOB
2.6334059020513325,0.9279260594976697,0.10982570875066107,0.1761232364511322,0.10810702079495438,GOB
4.422363652629818,0.8637933610366354,0.2945762188974216,0.2643519881965517,0.6290107207200469,GOB
3.6854174924262435,0.05816433025597652,0.4142956749885102,0.017489911368795498,3.739668206384194,GOB
3.2703388241005826,0.2172483930223343,0.9291112060807117,0.2309652728735527,4.124986163366928,GOB
0.11512529252033284,0.35493439267592425,0.6265767661209277,0.448324505415662,2.3653438305751773,IOF
1.170348302836123,0.5707521036997976,0.8357202413554189,0.2205008471612822,4.849538493132395,GOB
2.895420440905832,0.16455571458700455,0.950986012423024,0.2950773421265066,3.1390734990868174,GOB
0.3884544987786148,0.24232375444533985,0.6603568461947205,0.1368831628602927,1.3717701509053046,GOB
0.027288475178814456,0.12247097596859288,0.3446081018839233,0.010340104930441714,0.13465687931069215,GOB
3.25105662889407,0.9700658164759727,0.8410627987683564,0.08380457667494716,0.5725940312669876,GOB
4.374611919950333,0.9703974504005131,0.4048922139165016,0.13460965808648123,0.9422216539680889,GOB
2.1416251265177566,0.892014063020079,0.10355427121514268,0.27519848200272,0.5492978713319948,GOB
3.615103907324071,0.8771484947927202,0.6301308413259712,0.35813247870277415,0.7186559106297177,GOB
4.783578213721655,0.4139622089969754,0.40069741675566345,0.35930793788888377,1.6311986398633562,GOB
4.404585661747566,0.2825160248856449,0.02959168797936975,0.35759729061397855,1.0453058222613794,GOB
3.4058804120028214,0.1616449206049381,0.7861220856346943,0.34478749514299545,0.6048436001532869,GOB
2.9645672453680567,0.9531626977004611,0.9251467587053239,0.4896886431561136,4.627592781150625,GOB
3.0397168363880422,0.41040914296076236,0.8513137556832705,0.3609103002958019,1.2695629091386382,GOB
3.008377819042319,0.09322951633106932,0.529403010436135,0.21923458693940262,3.5760749419951616,GOB
3.496221899691911,0.7744044550542212,0.4961583105803626,0.2012097580547655,2.4850703675117662,GOB
2.0114350456055843,0.8000604729679898,0.4360966061230047,0.3652414787054382,0.2821127805008023,GOB
1.8360465730255227,0.7547895117990148,0.039905060701786885,0.23973035085168548,0.2339373978511804,GOB
3.0582175576675277,0.7308818246893265,0.11435191340913488,0.14346167334282048,3.0186679544257196,GOB
2.4885162396928564,0.2704977212875214,0.4353203627629988,0.2364012992530051,4.90745614440472,GOB
0.47853337303394944,0.8916735370417521,0.478019692861616,0.04682161878018366,0.03396732642222991,GOB
1.0010343442069007,0.9830766974106462,0.11853675447977596,0.28237526526013085,2.4276701053452627,GOB
3.568982399843549,0.4332328946600201,0.2616493353169746,0.2558718396322029,2.604523619593614,GOB
1.3685001116530886,0.7776686352503478,0.9342437199106725,0.23847165103949114,1.566839246073853,GOB
3.8969035051968177,0.11216872999541182,0.25004393078874715,0.23043684231158007,3.5165220216194872,GOB
3.129821225436288,0.5482195096963007,0.8207002718708927,0.444736284495107,3.2164723239568365,GOB
0.04427684497036718,0.6624451198834518,0.0211177141730254,0.17498076332236087,4.471317496705494,BOG
2.8545779489139527,0.9284801676855952,0.2917383821289832,0.36966721841996786,1.2176918871815043,GOB
0.6458766406254984,0.5089710140588702,0.27782783619333534,0.2889338488134897,3.627773849697171,GOB
3.78342637602081,0.9287838855513467,0.22122089935049316,0.2800597236121614,1.0341302105488368,GOB
0.12472501870622989,0.9500501499068642,0.42871250981677794,0.05739213950752751,0.7433862245434752,GOB
3.386967185275086,0.6862935683936668,0.21266755958812128,0.13335622495663424,2.3373497963641294,GOB
0.24035202006416623,0.8675761688961894,0.030667878908938816,0.056382174069078285,0.812923383640417,BOG
0.33119422120904135,0.8051630356139609,0.9212356955015639,0.2483541487818385,1.9778937853456813,GOB
4.647062109462256,0.7280707166659379,0.3419147055009053,0.22057091156749656,3.762598815989618,GOB
2.340686844243734,0.6094228373676454,0.17157218555221754,0.2959980136315967,2.2204252229893555,GOB
2.0180532507904854,0.36411598108360016,0.3777280359602861,0.11340044834799849,0.6426958828015347,GOB
1.2129908958394355,0.5236946265506104,0.3891745006396884,0.3489220588503045,1.4161002944660623,GOB
4.407076760912545,0.8965092776739989,0.2868828821064113,0.2996537262162455,3.8470589739077012,GOB
2.5033572722700446,0.22942727712618588,0.7981570755323548,0.310456243195121,2.984024614851677,GOB
2.329868277984454,0.26557318329104346,0.09235394986942563,0.2239228615076715,4.828127479893064,GOB
1.7809909546876908,0.12991374392514152,0.6569496150223129,0.14225485155440423,3.4611313824343046,GOB
0.7504278031838021,0.7685721584374393,0.7778203336558739,0.06173149255311253,1.402572810796498,GOB
0.08099348942393851,0.800313639093888,0.7790673960678806,0.4287813826017194,3.715180801143987,GOB
2.9681513895181784,0.9283427043074076,0.497351571579463,0.19769296552138071,0.04605546339533852,GOB
1.2994992909531684,0.6111153447727015,0.5674776924027869,0.31123199777924276,1.621990438797396,GOB
3.15100471164753,0.40316987676811783,0.14905106551200256,0.2885687446972062,4.842102172688713,GOB
2.7535305390539633,0.07298330138484621,0.5163486416235752,0.01695635724830835,2.128555183594576,GOB
1.0139614877097922,0.6855143285304721,0.7123964763628067,0.13211538992977478,0.6879516110899015,GOB
1.1784790135184475,0.34053407573352124,0.4708122726501923,0.1414978692300964,1.4297166980658294,GOB
1.6945785020370308,0.04968389506367894,0.4763346583056073,0.25376652837304453,1.1084275244418165,BOG
4.549359433897824,0.3749078059600232,0.44517431658733847,0.3116820006491551,0.6347222197370624,GOB
2.833599775901046,0.6646479191326363,0.6379620429430577,0.19365696160248,0.8578090218949147,GOB
0.9723264093268666,0.291609330747957,0.5121251120909568,0.35667265434863693,4.375577523469798,GOB
3.0486364405276714,0.2666137284466389,0.4717132707304206,0.31298183746884856,1.4442778164158752,GOB
2.6191544508179527,0.7131485754002695,0.6819295794494014,0.397046606820739,2.954161342635932,GOB
3.268898136463156,0.7129817952357429,0.37035287582689297,0.15200618135926788,3.671766586013996,GOB
1.615591196833441,0.6155862364487666,0.9542565735782049,0.37819777479445793,3.2056684375227285,GOB
2.5221632644396785,0.3343259611445722,0.8577221352978995,0.2028607776496578,0.13133404212607128,GOB
4.290045126624933,0.8178070930372427,0.7019661144507819,0.02144391036028934,0.7792538534086199,GOB
1.759775324186725,0.932236572434902,0.7570553159354031,0.37209121865215344,0.5505970719093293,GOB
4.562599260169666,0.16999312964371435,0.6729786199617542,0.14197665470022428,2.2257283107060157,GOB
2.6017203764489913,0.8269737933134872,0.4570273306994515,0.2953213206076965,0.6906304520328012,GOB
1.1431724499893152,0.7139100360631306,0.9324588491348011,0.1378101285013645,4.068651856849373,GOB
0.573455275107716,0.8867347075924881,0.1640778078834483,0.22790316224848262,0.3228151490399177,GOB
1.525199619376391,0.14959519636271748,0.5041379360652969,0.3503693019748801,2.6981984055337613,GOB
4.5672175461801805,0.42111328588945907,0.5280048795525817,0.46316947526983954,0.1910354399973589,GOB
1.679596110806602,0.14647933381731423,0.08070051219696417,0.020381212009545766,0.39861462426314576,GOB
0.3340265240338278,0.8232986122783131,0.8077188929383803,0.4425154654917796,0.9022054041428327,GOB
1.9172514445153055,0.1600836081890859,0.4397675233155979,0.11779881328971555,3.7823242690256333,GOB
1.6672274945120067,0.7528873129537056,0.024129910603528093,0.05777293270811349,1.3349892502077607,GOB
0.9091535345691627,0.5481430367316544,0.5022775114221583,0.23223366196496906,4.562396900895605,GOB
4.625984083910836,0.07412175073646987,0.20049273758811118,0.2480967970618399,4.86437807000385,GOB
4.2690403936122765,0.9587252297617145,0.40418087162632943,0.22381320582850442,3.171769207500502,GOB
1.066485765635653,0.13767576546758284,0.22004770426151513,0.42096034233273155,3.3692188127685836,GOB
4.404128870544712,0.5185074543363171,0.970922349423007,0.18712365240259304,1.6836081656532904,GOB
4.829174666667603,0.21046691998875133,0.10007366361336816,0.31318781019328684,0.990896612639564,GOB
3.684039621473565,0.14509420109235058,0.638375487586025,0.2246909343506677,4.756633264053305,GOB
0.29082540146493147,0.21822752532660253,0.4948622817034636,0.4309842631370411,2.019104376896775,FOI
2.4987746546110214,0.013197136763648866,0.7316972827057145,0.16012111221691178,0.6934786893739341,GOB
1.5368130266768463,0.5702778089845225,0.2138394041528759,0.21770684751574637,0.7552082936829263,GOB
1.145172626126702,0.6728846566189655,0.9243656666684039,0.21979281604663486,4.602821531711138,GOB
4.22685103405426,0.04202636905764745,0.3605480487746838,0.09632826784303963,3.736765443975977,GOB
3.3662635418044133,0.8979261308579904,0.8484568028180739,0.37092355157571205,0.8974398565437286,GOB
1.5562118573385144,0.95304186698665,0.26953916530222877,0.4685565658859471,3.274999402768855,GOB
4.29142369391032,0.21767963910570848,0.8858903844777425,0.24923309430857424,0.4477072608609998,GOB
1.252635249348074,0.1389560113964799,0.9082462337861447,0.45521005327920006,3.541321193061618,GOB
3.4911741680249833,0.9193610784864127,0.5858302236918645,0.11531340005491175,2.5934746499599246,GOB
2.709622777669272,0.7492226289825106,0.061135807351418735,0.4008808226758025,3.700960770502235,GOB
2.1883756565132284,0.1104682122638404,0.7172437157933976,0.037596518671277994,2.241497200750377,GOB
1.2033858292365613,0.9014518881407647,0.733191293200565,0.20719386427828568,0.23907402598994962,GOB
1.6925826601067306,0.52857268424054,0.14261687447144888,0.4259866289019691,4.137663301933144,GOB
4.477375433943584,0.1784678912622006,0.06217335625138278,0.08570914787855971,1.3618760189462353,GOB
0.4370585055184491,0.6471569121369036,0.6625172343588489,0.3742566692856472,4.978141676532095,GOB
0.4770371446670651,0.09809763854229449,0.9196245676018183,0.07881759850211165,3.087620926468989,IOF
1.5114252092689162,0.09900037656389217,0.6912423495816055,0.24322252464343255,3.842522915586783,GOB
0.09039740335240529,0.5252814173592848,0.4077845940658589,0.12644427953483803,0.4387109022844281,BOG
1.891471088805621,0.8528577169266311,0.9850104451858016,0.16157431830666752,1.6759349130784411,GOB
0.22020981941909712,0.3433626629270812,0.304785290097127,0.49775806975909304,3.405911177666087,GOB
1.3491365080498703,0.4905658496661368,0.9625491851424647,0.22099628414928843,2.5423882967263935,GOB
2.2278258148283,0.9149764972044139,0.6985762784497703,0.0190357072208042,3.7355724387240685,GOB
0.88749972167346,0.7566205003071741,0.8209632821778298,0.4174995506276707,3.453011340299627,GOB
3.330157819543699,0.06814104926574001,0.3783690691125037,0.3657504895505501,3.4495021904791656,GOB
1.5967944696326986,0.29954636945027746,0.6572059111967841,0.21083708282935956,0.7227103027626953,GOB
3.469242354836169,0.35400718671253517,0.9095725563210723,0.09707553197434335,0.9203276625619804,GOB
3.2905507688050566,0.23458721906614508,0.21125641965360006,0.4973200106991947,1.6140152427674772,GOB
3.5310334222222184,0.6998062729322849,0.9051097994376228,0.40010823267346324,0.3245126910395354,GOB
0.4876951401316866,0.6502467491211951,0.6114511413462701,0.1607429427774746,2.198019045242503,GOB
3.873086770370001,0.5565827240549743,0.038625098069183975,0.18371166816616635,3.530503283943703,GOB
4.6894692365371595,0.5036643073562956,0.5313963215179438,0.10203458992131877,0.43371537219865486,GOB
4.706694135042367,0.6859294692522557,0.4488705914023549,0.3893549065760427,1.329009464170351,GOB
1.7845886416589363,0.33616334332595105,0.418199995835028,0.38850835314994425,1.0760481261003567,GOB
1.1589898569281545,0.26886617269292484,0.8195846175674639,0.46396925091020713,3.520377372848396,GOB
4.6987186725880905,0.311159126450484,0.9470411144739075,0.23469297096033354,0.11294763555425842,GOB
2.0419192964876856,0.9553336504490485,0.6740371047352216,0.44730164508312836,4.85049942412501,GOB
1.7331391998539314,0.5329628197553373,0.09190834142843293,0.16390786886180936,3.501420690930037,GOB
4.239632913139957,0.09190965020435751,0.35469763426568457,0.46171538388670014,3.6197860297783033,GOB
4.49017342222469,0.5429540869679076,0.9190585210800093,0.17135069868603553,2.0380771370661073,GOB
4.704722113664915,0.4267347541851675,0.3740565522404772,0.2326677962738179,0.2463657328640403,GOB
0.4727799459018489,0.7318726817473451,0.06888922387264705,0.1159207065417159,3.9715579504780667,BOG
3.3696215073930467,0.13174966849114822,0.9771008133616994,0.3269271743336534,4.808174485555532,GOB
2.439111472081925,0.33675392139976146,0.6061979144091983,0.44084476227987357,4.109214522865463,GOB
1.2458977216242264,0.269001570341925,0.5104437446192361,0.3544086412233297,3.9470198803537224,GOB
1.6373719655848946,0.23823286768655683,0.9507362613045239,0.13237030491271984,4.155374738080376,GOB
2.5451722080436037,0.9386192401906877,0.012789199057262769,0.35484402038680307,0.6372150407501487,GOB
0.6354261166757821,0.7456590824505485,0.7212423028796712,0.3680140498461315,2.382671563301366,GOB
0.6577446413922156,0.6215764930155325,0.49896093503723066,0.25903474244833624,3.9359127567973733,GOB
0.028330523024057273,0.6716194808454794,0.2191822169680873,0.10878160199786985,3.729314739565251,BOG
2.735885601501971,0.6086233792841548,0.9885813575672401,0.2520894076273265,4.663823954963561,GOB
2.8940135746607365,0.03070403425592859,0.315369894237786,0.4965785439174487,0.48501409959455766,GOB
1.4645320024051935,0.9158991790467379,0.020010914634963087,0.20870072859855687,1.07345039987008,GOB
4.959807599860224,0.9438285114798431,0.7087115802502932,0.24512170240994754,2.2999197720758433,GOB
1.4345786700344685,0.451052632750176,0.6350077108403185,0.06357505508117108,2.1153600399304757,GOB
3.964289444015288,0.6607085250715101,0.24386814664003584,0.128236925853828,0.024409360076951672,GOB
1.6701087428335972,0.19912899119176428,0.4072430449236472,0.35135798084975156,2.2831370250658067,GOB
2.9675126040517124,0.42023880575008277,0.3916029307334098,0.40469993132416393,4.486667448415417,GOB
1.885266933704781,0.9541416443076431,0.5501835539204092,0.4826234741608894,0.0690230059995828,GOB
3.448074896740489,0.5509637443858941,0.1919201573247839,0.0499629956383605,4.459769002355262,GOB
1.8335472972363556,0.43114141740305445,0.6978906646487498,0.3555843606679919,1.7832992001371684,GOB
3.5368140258114966,0.7047710381654886,0.054150713089911984,0.10923807327581166,1.3657756564947914,GOB
3.8710669403443063,0.4435139552891995,0.91108051155319,0.43119337922531686,4.854623494954238,GOB
1.069476099551356,0.5759164309009309,0.4477891810225049,0.37947508688600234,1.9450665549431227,GOB
1.8504184892828115,0.10842209020693068,0.5974036617268467,0.42576875370519696,2.4069720944780792,GOB
0.2105978753432759,0.33343874641561183,0.4215298920287232,0.18937916220960424,4.49303808383516,BOG
0.4232043830987385,0.12210427987549045,0.5090513926706371,0.027177835274352906,3.621159343168183,GOB
4.739452130097877,0.8744917316110468,0.42780807284245737,0.2164563283898673,4.456495993446111,GOB
4.902443960915011,0.5993841977231452,0.8588575661845786,0.016453262580416163,2.1261693371744963,GOB
2.4819480606773103,0.3245073302002146,0.600229587762813,0.44269150658686013,3.580626835911117,GOB
3.0013373504070313,0.8208100205595101,0.04961951523925337,0.11571125274541513,2.1170274083188416,GOB
1.1848935041352873,0.7465211178697697,0.9334302530637992,0.07231729891476728,3.722286120444203,GOB
0.2610451036046261,0.22963058756545773,0.9835763921245992,0.06585993225692045,4.530589597285909,IOF
4.898020027868063,0.9824252189742612,0.8352226477028578,0.01769288960214803,2.507453054517299,GOB
4.322043571927323,0.6156991730451635,0.7591619570562693,0.43481709032599225,1.7707000396919361,GOB
3.2388742968447612,0.22013464296180751,0.43213301164032886,0.19428839445292204,1.7175390884674937,GOB
3.643805318438095,0.4786996232737069,0.9520683139223856,0.2789855170433947,2.0626022398009543,GOB
4.653091347451785,0.22426701930556056,0.9021743022888379,0.2202140359448496,0.07597589697110368,GOB
2.5529063279424458,0.3602895636922298,0.6673263150258819,0.09265500756417179,0.712598605894846,GOB
3.1030473416017976,0.8329738866254653,0.16937410250875484,0.29162842541865375,3.8619201560194454,GOB
3.954025237445036,0.025273065427623392,0.3253275040597266,0.376696628554418,4.524782642789345,GOB
4.538951873963223,0.9080835225589108,0.6824531919234432,0.408050433961948,4.8910479500218145,GOB
4.5159511363831335,0.9615084614411746,0.7287104279510518,0.10505735282442442,4.676545226253476,GOB
0.27415211552664037,0.3483448307145181,0.392970870694771,0.03903948995547185,3.7708426985562564,BOG
3.375373773774944,0.044067938546339475,0.5233753234270484,0.47345524320872934,3.2595114688366116,GOB
3.9163630677406966,0.5620053082747918,0.2565783627140079,0.3900621307788252,0.057692099465914234,GOB
0.32520313299425485,0.1217324628265215,0.9897734830692833,0.4633951858442051,2.773057551264245,GOB
2.416453642345038,0.49782599712948733,0.8726498885756032,0.3041458326850227,3.802499422371432,GOB
4.286241978379591,0.3325945662087169,0.917637540821497,0.4702982996140096,0.20063780976022,GOB
1.1945033890873407,0.6167766332146635,0.34323730159353383,0.3351475359168394,1.7313281512464898,GOB
4.3825650348391525,0.26060584201483383,0.3212802460858551,0.31216944960412507,4.51668036171235,GOB
2.807795272570931,0.18917017352217663,0.6369325613397318,0.3743898258692906,4.128330998685584,GOB
4.805859752408308,0.5721801947945516,0.1665722615840112,0.4595794149468105,3.135640976911039,GOB
1.024242444466617,0.9781208699720237,0.20475992178656371,0.19521252441168752,3.9232320491428943,GOB
4.427831626286894,0.5676909327766885,0.3619962030257002,0.3026694193855085,4.450834877851521,GOB
1.7694011048077876,0.8779501777104091,0.8414312326784613,0.4320305638880568,3.244286628992534,GOB
2.638716663614212,0.8901146040360545,0.44566783678539973,0.3336099466886504,2.043153619895292,GOB
4.871049233260499,0.12807315353727208,0.9248208974529442,0.2848772837953729,3.765955792314171,GOB
3.938168569639893,0.26706885479475495,0.035788632279668636,0.4508960742125001,2.460808456655948,GOB
